time,PVA Wandersleben / Gesamtertrag / Zaehleraenderung  [kWh],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-09-24,329.928,8.6,4.8,12.9,1.1,0.0,282.9,23.0,52.9,1028.4,300.0
2018-09-25,334.07,7.6,2.5,13.2,0.0,0.0,286.4,11.2,26.3,1037.7,510.0
2018-09-26,321.203,10.0,2.0,15.9,0.0,0.0,211.7,15.5,31.7,1033.6,604.0
2018-09-27,371.261,14.2,7.4,23.5,0.0,0.0,226.7,13.3,28.1,1026.6,565.0
2018-09-28,107.062,10.1,5.2,14.6,0.6,0.0,305.7,13.0,26.3,1023.4,158.0
2018-09-29,389.282,7.3,0.7,13.1,0.0,0.0,63.8,8.3,20.9,1027.8,623.0
2018-09-30,386.768,9.4,2.3,16.7,0.0,0.0,129.2,9.0,19.4,1017.1,637.0
2018-01-10,209.418,4.6,-0.4,8.2,0.0,0.0,196.1,11.5,25.9,1012.3,126.0
2018-02-10,85.53,0.3,-1.4,2.2,0.0,20.0,213.3,13.7,31.0,1015.5,147.0
2018-03-10,243.424,9.4,4.6,15.2,0.3,0.0,199.2,19.8,42.8,1003.6,283.0
2018-04-10,165.562,14.1,5.8,21.2,0.0,0.0,29.3,11.5,47.9,1002.6,721.0
2018-05-10,349.091,15.1,10.6,23.0,37.0,0.0,220.9,11.9,37.4,1009.1,419.0
2018-06-10,293.038,20.0,16.4,25.0,0.0,0.0,269.8,11.9,27.7,1010.1,336.0
2018-07-10,55.914,14.8,11.5,19.1,7.9,0.0,296.1,8.6,33.1,1015.1,107.0
2018-08-10,210.996,19.2,14.8,23.6,0.0,0.0,249.2,21.6,46.4,1020.2,529.0
2018-09-10,254.769,18.4,9.1,26.1,0.0,0.0,224.1,15.1,43.2,1020.8,306.0
2018-10-10,302.101,13.4,7.1,21.2,0.0,0.0,128.2,9.0,26.3,1019.8,590.0
2018-11-10,319.629,9.8,5.9,14.5,0.0,0.0,173.7,17.6,32.8,1009.3,270.0
2018-12-10,300.879,2.5,0.7,3.9,2.3,0.0,270.0,27.7,59.0,1014.9,52.0
2018-10-13,301.794,17.7,12.9,25.3,0.0,0.0,130.2,11.5,27.7,1021.0,586.0
2018-10-14,294.758,16.1,9.2,23.1,0.0,0.0,152.4,13.7,27.4,1013.6,581.0
2018-10-15,286.963,15.0,8.2,22.0,0.0,0.0,195.0,9.4,19.8,1014.1,576.0
2018-10-16,136.839,13.1,7.0,20.9,0.0,0.0,251.2,12.2,23.0,1018.0,94.0
2018-10-17,226.627,13.4,7.7,20.4,0.0,0.0,217.9,8.6,15.8,1018.8,380.0
2018-10-18,104.759,11.5,5.9,16.1,0.1,0.0,268.4,9.4,28.1,1021.4,57.0
2018-10-19,103.717,10.8,7.6,12.9,0.0,0.0,49.8,8.6,19.4,1024.4,26.0
2018-10-20,235.796,8.5,3.1,13.9,0.0,0.0,325.3,8.6,22.7,1028.5,460.0
2018-10-21,230.396,7.8,3.0,13.4,0.0,0.0,225.7,9.4,22.3,1028.6,252.0
2018-10-22,62.069,6.2,1.7,11.5,1.2,0.0,250.3,14.0,40.7,1028.9,11.0
2018-10-23,47.94,7.1,2.0,10.4,0.1,0.0,247.2,31.3,68.8,1020.8,0.0
2018-10-24,73.483,10.6,9.4,12.1,6.5,0.0,294.8,24.8,53.3,1017.4,46.0
2018-10-25,58.385,10.9,9.5,12.7,0.0,0.0,265.0,24.5,48.2,1015.7,5.0
2018-10-26,66.611,9.4,7.9,11.3,0.0,0.0,234.6,21.2,50.4,1007.7,44.0
2018-10-27,84.422,5.9,4.1,8.3,0.5,0.0,254.9,15.8,50.0,1007.5,10.0
2018-10-28,20.984,3.0,1.7,4.1,2.6,0.0,34.8,18.0,44.6,1012.1,0.0
2018-10-29,20.583,2.8,2.3,3.6,2.9,0.0,56.7,17.3,37.4,1003.4,0.0
2018-10-30,147.146,6.2,3.6,10.7,1.2,0.0,166.7,27.4,70.6,994.9,132.0
2018-10-31,178.64,7.6,2.7,12.5,0.0,0.0,168.6,15.1,43.6,1015.6,331.0
2018-01-11,113.363,3.0,1.1,4.6,0.6,0.0,177.5,6.1,15.8,1016.5,2.0
2018-02-11,161.584,1.1,-0.4,2.6,0.1,0.0,215.7,25.6,57.2,1005.2,7.0
2018-03-11,77.776,12.1,6.3,18.3,0.0,0.0,174.6,15.5,36.7,997.6,427.0
2018-04-11,29.533,11.8,8.0,15.5,1.6,0.0,92.1,9.4,29.9,1006.4,288.0
2018-05-11,67.955,13.5,9.6,17.3,0.0,0.0,4.6,7.9,20.5,1018.8,187.0
2018-06-11,183.047,17.3,15.2,20.4,1.8,0.0,29.5,7.2,19.1,1010.7,8.0
2018-07-11,212.599,14.5,11.7,18.8,6.4,0.0,260.5,7.9,34.6,1014.4,109.0
2018-08-11,82.632,17.8,11.6,23.0,0.0,0.0,238.7,18.0,51.8,1020.5,459.0
2018-09-11,101.799,19.6,12.7,26.3,0.0,0.0,229.5,19.4,43.9,1021.1,673.0
2018-10-11,140.647,16.4,9.6,24.6,0.0,0.0,118.3,11.5,27.7,1015.2,592.0
2018-11-11,167.386,10.9,7.5,13.6,0.3,0.0,188.3,23.8,53.6,1011.1,296.0
2018-12-11,176.647,2.9,2.0,4.1,0.0,0.0,282.9,24.8,48.6,1018.5,149.0
2018-11-13,107.051,10.2,5.2,13.2,3.2,0.0,225.8,20.2,50.8,1023.5,176.0
2018-11-14,201.995,6.1,1.1,11.2,0.0,0.0,213.3,11.9,22.7,1029.9,433.0
2018-11-15,67.217,1.6,-1.8,3.6,0.0,0.0,340.3,5.8,14.4,1029.0,193.0
2018-11-16,130.537,1.7,-1.0,4.7,0.0,0.0,31.6,7.6,23.0,1031.9,263.0
2018-11-17,38.321,-0.8,-3.0,1.0,0.0,0.0,46.1,9.0,26.6,1034.4,0.0
2018-11-18,111.166,-2.3,-4.7,-0.2,0.1,0.0,45.5,7.9,19.8,1029.8,174.0
2018-11-19,28.609,1.1,-0.9,2.7,4.1,0.0,50.0,18.0,48.6,1018.7,0.0
2018-11-20,3.283,-0.2,-0.7,0.0,4.5,0.0,65.8,18.7,45.4,1013.3,0.0
2018-11-21,3.882,-0.1,-0.5,0.6,0.7,10.0,59.9,13.0,27.7,1018.3,0.0
2018-11-22,11.885,0.7,-0.3,1.8,0.3,10.0,57.8,6.8,16.6,1021.7,0.0
2018-11-23,150.858,0.4,-3.5,1.5,0.0,0.0,71.1,6.1,14.4,1020.1,200.0
2018-11-24,36.788,2.5,0.2,5.2,0.4,0.0,168.0,7.9,24.5,1013.1,0.0
2018-11-25,60.27,4.8,3.7,6.6,0.0,0.0,128.0,11.2,27.0,1010.7,53.0
2018-11-26,6.027,2.2,0.6,3.9,0.6,0.0,46.7,15.1,32.0,1011.7,0.0
2018-11-27,45.101,-0.8,-2.2,0.6,0.0,0.0,53.5,9.7,25.6,1020.9,0.0
2018-11-28,127.448,0.0,-2.7,3.6,0.0,0.0,123.4,11.9,33.8,1025.3,295.0
2018-11-29,104.95,4.4,0.2,8.2,0.0,0.0,171.6,19.4,41.0,1018.9,215.0
2018-11-30,15.838,3.3,1.8,4.9,2.2,0.0,192.4,18.0,42.8,1014.3,0.0
2018-01-12,87.633,2.7,2.1,3.4,0.4,0.0,40.5,6.8,15.8,1025.7,0.0
2018-02-12,20.782,-0.5,-3.9,2.8,1.9,0.0,239.0,18.4,41.0,1011.8,59.0
2018-03-12,47.019,8.6,7.0,10.3,8.7,0.0,230.8,17.6,40.0,993.4,19.0
2018-04-12,128.314,14.7,8.5,21.2,0.0,0.0,65.3,11.9,28.8,1001.7,332.0
2018-05-12,128.19,16.2,11.7,22.7,1.9,0.0,32.9,9.0,47.2,1014.8,462.0
2018-06-12,38.646,15.5,12.8,18.2,1.1,0.0,347.4,10.4,26.3,1010.2,43.0
2018-07-12,15.535,16.8,11.3,22.9,0.1,0.0,277.1,16.2,41.8,1015.5,181.0
2018-08-12,69.087,19.0,8.0,27.4,0.0,0.0,215.5,10.8,29.9,1015.6,734.0
2018-09-12,59.946,20.8,12.7,28.8,0.0,0.0,229.9,18.0,48.6,1019.0,699.0
2018-10-12,71.376,18.2,12.1,24.3,0.0,0.0,188.2,11.2,25.2,1021.0,586.0
2018-11-12,68.197,14.2,9.8,19.6,0.0,0.0,195.0,22.7,48.2,1015.9,307.0
2018-12-12,14.452,1.3,0.0,2.5,1.0,0.0,351.6,12.2,29.2,1023.6,1.0
2018-12-13,35.865,-1.2,-1.9,0.0,0.0,0.0,62.5,11.2,28.4,1022.4,1.0
2018-12-14,17.41,-1.2,-3.0,-0.6,0.0,0.0,73.1,11.9,30.6,1023.5,0.0
2018-12-15,10.89,-1.7,-2.7,-1.0,0.0,0.0,91.9,10.1,22.0,1025.9,0.0
2018-12-16,27.489,-2.1,-4.5,0.0,0.2,0.0,154.9,9.0,23.4,1015.0,0.0
2018-12-17,89.997,2.0,-1.0,5.5,0.0,0.0,210.7,14.0,31.3,1020.3,147.0
2018-12-18,145.225,2.9,-0.2,6.5,0.0,0.0,199.3,15.1,31.0,1024.2,364.0
2018-12-19,12.76,2.6,0.1,4.3,0.0,0.0,173.8,17.3,32.0,1016.0,0.0
2018-12-20,32.629,4.2,1.2,6.1,0.2,0.0,203.4,17.6,36.0,1014.5,35.0
2018-12-21,28.806,7.6,5.0,11.3,2.4,0.0,213.9,34.6,75.6,1006.3,1.0
2018-12-22,45.134,8.0,5.6,10.0,0.2,0.0,251.6,31.3,73.1,1010.2,2.0
2018-12-23,36.41,5.7,2.8,7.8,7.4,0.0,244.2,17.3,37.4,1017.2,0.0
2018-12-24,17.379,1.9,-0.4,3.8,5.8,0.0,321.3,19.1,39.6,1025.0,0.0
2018-12-25,23.498,1.9,-0.6,3.1,0.0,0.0,259.2,17.6,33.5,1032.8,0.0
2018-12-26,17.278,2.0,1.1,2.8,0.4,0.0,255.5,20.9,38.9,1030.7,0.0
2018-12-27,128.445,3.2,0.6,6.6,0.0,0.0,255.0,14.0,25.9,1026.5,342.0
2018-12-28,132.827,1.5,-1.5,3.5,0.0,0.0,257.9,15.1,29.2,1027.8,26.0
2018-12-29,35.28,2.6,0.6,4.8,2.7,0.0,247.6,23.8,55.4,1028.0,7.0
2018-12-30,32.422,5.3,4.3,6.6,0.0,0.0,278.5,25.6,67.7,1027.3,8.0
2018-12-31,26.439,5.8,4.4,7.3,0.9,0.0,264.6,14.4,29.5,1031.0,0.0
2019-01-01,32.152,5.3,-0.1,6.9,2.0,0.0,262.3,29.2,69.8,1023.4,0.0
2019-02-01,72.769,0.4,-3.9,4.4,0.0,0.0,99.8,9.4,28.1,992.9,2.0
2019-03-01,123.711,7.0,2.4,9.6,2.2,0.0,275.1,18.4,42.1,1012.5,44.0
2019-04-01,30.162,5.5,-0.5,10.9,0.0,0.0,61.3,13.3,36.4,1022.8,707.0
2019-05-01,25.553,12.0,5.0,17.9,0.0,0.0,282.3,14.0,31.7,1014.1,359.0
2019-06-01,13.735,19.3,10.7,25.5,0.0,0.0,254.9,9.4,28.4,1020.9,725.0
2019-07-01,34.248,22.0,15.4,27.3,0.0,0.0,295.9,13.3,42.8,1014.5,397.0
2019-08-01,36.244,19.0,12.2,25.1,0.0,0.0,253.4,10.8,34.2,1016.1,488.0
2019-09-01,14.7,19.6,13.7,24.6,0.0,0.0,260.9,17.3,50.0,1011.9,251.0
2019-10-01,0.0,14.7,10.2,18.7,2.6,0.0,221.3,30.2,62.6,1002.6,261.0
2019-11-01,0.0,1.9,-4.1,9.3,0.0,0.0,172.0,13.7,34.6,1011.7,175.0
2019-12-01,18.765,-1.7,-3.3,0.3,0.0,0.0,38.1,6.8,15.5,1021.7,27.0
2019-01-13,19.932,5.1,3.1,7.4,4.6,0.0,254.4,31.7,77.0,1001.2,0.0
2019-01-14,19.119,2.0,-0.4,5.2,1.7,0.0,294.2,28.8,61.2,1007.2,3.0
2019-01-15,44.945,2.8,0.6,4.7,0.0,0.0,256.2,33.8,62.6,1015.1,0.0
2019-01-16,27.003,3.7,0.9,5.1,0.0,0.0,228.4,25.9,54.0,1009.4,10.0
2019-01-17,59.977,3.2,-0.5,5.7,2.2,0.0,235.7,29.5,63.4,1002.5,70.0
2019-01-18,150.629,-1.8,-5.5,0.7,0.0,0.0,256.3,15.5,41.8,1017.9,439.0
2019-01-19,127.772,-4.4,-7.1,-1.7,0.0,0.0,81.1,7.6,16.6,1019.2,424.0
2019-01-20,153.842,-5.7,-9.7,-2.7,0.0,0.0,118.5,6.5,15.1,1018.8,438.0
2019-01-21,86.253,-6.2,-10.4,-1.6,0.0,0.0,255.2,7.2,18.4,1022.3,262.0
2019-01-22,157.109,-7.0,-10.9,-1.5,0.0,0.0,195.6,10.1,22.3,1011.5,443.0
2019-01-23,69.901,-7.9,-10.6,-4.9,0.0,0.0,72.2,7.6,23.8,1002.9,130.0
2019-01-24,33.996,-5.8,-8.0,-4.4,0.2,0.0,28.7,6.5,17.3,1010.6,0.0
2019-01-25,32.903,-4.4,-5.9,-1.1,0.1,20.0,255.6,13.7,38.9,1014.3,53.0
2019-01-26,27.025,2.2,-1.1,4.4,1.1,40.0,234.2,29.2,57.2,1004.4,0.0
2019-01-27,134.932,4.1,1.2,6.7,0.6,0.0,205.0,24.8,45.0,989.8,50.0
2019-01-28,49.8,1.5,-0.2,3.1,1.1,0.0,236.0,26.6,51.1,992.4,35.0
2019-01-29,62.851,0.0,-2.4,2.0,0.1,0.0,241.8,17.6,47.2,1004.3,45.0
2019-01-30,45.461,-0.9,-4.3,1.8,0.0,0.0,143.7,15.5,40.7,996.6,0.0
2019-01-31,180.741,-0.3,-3.7,3.6,0.0,0.0,179.0,13.3,30.6,998.3,442.0
2019-01-02,43.295,1.1,-1.5,2.8,2.1,0.0,318.3,27.4,55.1,1028.3,132.0
2019-02-02,17.745,-0.1,-0.8,0.6,2.4,20.0,353.8,5.0,12.6,997.4,0.0
2019-03-02,16.956,4.4,2.2,7.8,0.4,0.0,246.5,13.7,39.6,1015.4,0.0
2019-04-02,180.824,9.6,-0.1,17.8,0.0,0.0,128.5,11.5,41.0,1009.9,499.0
2019-05-02,65.547,11.0,4.7,16.5,0.0,0.0,272.8,15.5,37.8,1007.9,601.0
2019-06-02,159.136,22.6,14.5,29.4,0.0,0.0,190.8,12.2,27.0,1015.8,892.0
2019-07-02,46.044,16.4,11.4,21.7,0.0,0.0,305.0,14.4,36.4,1020.3,487.0
2019-08-02,154.883,18.2,14.7,26.2,0.5,0.0,245.3,9.4,52.9,1013.9,115.0
2019-09-02,144.516,14.4,8.0,20.0,0.0,0.0,284.1,13.0,34.2,1021.5,575.0
2019-10-02,50.906,9.9,5.3,14.4,11.7,0.0,271.9,18.0,39.6,1006.4,168.0
2019-11-02,133.778,12.9,9.3,16.0,0.1,0.0,203.8,23.0,52.9,993.8,63.0
2019-12-02,68.815,1.1,-1.4,3.3,0.0,0.0,270.5,16.6,38.9,1023.3,58.0
2019-02-13,84.625,3.4,-0.2,7.8,0.0,0.0,243.1,19.1,43.6,1035.2,12.0
2019-02-14,175.277,2.7,-2.4,9.9,0.0,0.0,223.6,12.2,28.4,1036.4,356.0
2019-02-15,230.755,4.1,-2.8,11.8,0.0,0.0,209.7,11.2,19.8,1033.8,533.0
2019-02-16,234.693,7.5,2.5,15.7,0.0,0.0,203.8,10.8,28.1,1027.0,536.0
2019-02-17,204.093,6.5,-1.0,13.9,0.0,0.0,173.1,13.0,29.9,1024.0,497.0
2019-02-18,232.99,7.2,-0.9,14.3,0.0,0.0,199.3,12.2,25.2,1019.3,544.0
2019-02-19,103.382,5.2,1.1,9.3,0.0,0.0,229.9,19.1,43.6,1017.9,150.0
2019-02-20,121.226,4.5,-0.4,8.7,0.0,0.0,235.8,15.5,34.2,1023.2,45.0
2019-02-21,92.52,6.6,2.7,10.7,0.0,0.0,237.6,17.3,37.4,1026.0,76.0
2019-02-22,30.328,4.8,-1.9,8.0,1.0,0.0,8.6,16.2,38.2,1035.3,0.0
2019-02-23,202.695,0.6,-3.8,5.8,0.0,0.0,80.6,8.3,23.0,1041.5,439.0
2019-02-24,246.135,3.1,-4.6,11.4,0.0,0.0,217.8,8.3,18.0,1039.1,564.0
2019-02-25,228.893,5.6,-2.9,15.3,0.0,0.0,241.4,11.5,19.8,1037.9,565.0
2019-02-26,244.721,6.8,-0.7,16.0,0.0,0.0,258.6,14.0,23.8,1033.8,573.0
2019-02-27,254.366,7.3,-2.5,17.2,0.0,0.0,234.0,13.0,24.8,1026.3,579.0
2019-02-28,190.813,9.1,3.4,14.4,0.0,0.0,250.8,19.8,48.6,1014.0,432.0
2019-01-03,84.531,-1.4,-5.0,1.2,0.0,0.0,292.9,17.6,31.3,1035.3,393.0
2019-02-03,58.337,0.0,-2.5,0.9,0.3,0.0,322.1,16.6,36.4,1015.2,0.0
2019-03-03,92.256,9.2,7.7,10.4,0.0,0.0,225.8,33.8,67.3,1007.9,0.0
2019-04-03,163.421,10.5,3.2,14.7,3.3,0.0,136.0,13.0,55.4,1001.9,162.0
2019-05-03,154.027,7.3,3.5,10.5,0.0,0.0,297.5,15.5,37.1,1009.3,139.0
2019-06-03,139.751,22.7,15.6,30.6,0.0,0.0,198.3,16.6,69.1,1012.6,671.0
2019-07-03,196.559,14.9,6.9,21.7,0.0,0.0,300.9,10.1,33.8,1022.6,603.0
2019-08-03,186.906,17.5,14.6,23.2,12.6,0.0,291.5,9.4,26.6,1014.6,148.0
2019-09-03,172.071,15.6,6.3,23.7,0.0,0.0,233.2,15.8,42.1,1022.6,598.0
2019-10-03,122.432,9.1,7.1,13.0,0.1,0.0,260.9,23.8,46.1,1014.8,52.0
2019-11-03,144.465,11.5,9.9,14.5,3.5,0.0,184.5,16.9,45.7,988.7,104.0
2019-12-03,225.117,3.0,1.2,5.3,0.3,0.0,261.1,14.8,28.1,1027.5,114.0
2019-03-13,183.349,5.1,2.2,8.2,1.9,0.0,227.7,38.5,77.0,1004.4,167.0
2019-03-14,73.693,4.9,3.8,6.4,4.2,0.0,236.6,36.4,66.2,1001.3,3.0
2019-03-15,93.921,7.1,4.7,11.3,12.0,0.0,249.4,31.3,70.2,1002.7,61.0
2019-03-16,78.039,7.5,5.1,11.4,0.8,0.0,243.3,28.1,68.8,1006.9,0.0
2019-03-17,91.665,6.8,1.7,11.0,1.8,0.0,230.2,28.1,67.7,1003.0,106.0
2019-03-18,229.823,3.3,-0.2,7.1,1.1,0.0,246.2,23.4,52.6,1015.4,298.0
2019-03-19,155.338,2.7,-1.6,6.7,0.0,0.0,270.7,12.6,31.0,1027.5,236.0
2019-03-20,326.948,4.2,-3.5,11.5,0.0,0.0,237.5,11.5,25.9,1033.7,657.0
2019-03-21,319.889,7.8,-0.9,15.4,0.0,0.0,225.7,9.0,16.6,1033.9,666.0
2019-03-22,320.112,10.6,2.8,17.8,0.0,0.0,126.1,9.4,26.6,1030.1,655.0
2019-03-23,311.758,10.0,3.3,17.4,0.0,0.0,273.7,12.6,38.5,1027.0,631.0
2019-03-24,60.552,6.1,1.9,7.8,0.0,0.0,32.2,9.4,18.0,1024.8,0.0
2019-03-25,209.905,3.2,-0.7,6.9,1.3,0.0,273.7,24.1,56.9,1018.9,290.0
2019-03-26,117.648,4.4,-0.8,7.5,0.4,0.0,284.5,19.8,41.0,1027.4,84.0
2019-03-27,160.509,6.3,0.2,9.9,0.3,0.0,289.9,13.7,26.6,1031.3,65.0
2019-03-28,137.284,8.2,5.4,11.3,0.2,0.0,303.4,10.4,21.6,1033.5,28.0
2019-03-29,239.884,9.1,2.3,14.2,0.0,0.0,31.0,6.1,16.6,1031.1,273.0
2019-03-30,337.035,10.2,1.2,18.1,0.0,0.0,216.3,12.6,29.9,1022.6,678.0
2019-03-31,180.691,6.9,2.3,10.2,0.0,0.0,,11.5,32.8,1022.8,152.0
2019-01-04,356.708,0.5,-0.9,2.5,0.0,0.0,271.8,20.2,41.8,1031.8,0.0
2019-02-04,295.615,-0.3,-4.4,4.3,0.0,0.0,221.6,15.5,33.5,1027.9,421.0
2019-03-04,154.169,8.5,3.5,13.1,3.0,0.0,223.7,41.0,97.9,995.8,220.0
2019-04-04,112.635,6.7,3.0,11.2,0.0,0.0,312.6,12.6,33.8,998.8,36.0
2019-05-04,75.067,3.3,0.0,7.4,9.6,0.0,293.1,12.2,37.8,1008.4,217.0
2019-06-04,426.765,21.5,12.2,28.6,0.0,0.0,174.6,9.7,29.2,1010.6,853.0
2019-07-04,351.528,15.9,6.8,22.9,0.0,0.0,329.1,7.9,27.7,1021.9,852.0
2019-08-04,316.751,19.2,11.5,25.6,0.0,0.0,271.4,9.0,33.8,1015.3,517.0
2019-09-04,142.094,17.9,9.2,26.0,0.0,0.0,219.0,15.8,47.9,1015.4,729.0
2019-10-04,421.532,8.8,7.1,11.3,2.9,0.0,193.6,15.8,42.1,1008.0,0.0
2019-11-04,344.648,9.8,6.5,12.7,1.2,0.0,215.7,17.6,41.8,990.6,79.0
2019-12-04,128.553,1.5,-3.1,5.2,0.0,0.0,213.1,8.3,18.0,1023.9,408.0
2019-04-13,212.263,0.7,-1.5,4.3,0.7,0.0,27.0,9.4,24.1,1022.8,66.0
2019-04-14,97.967,0.9,-2.7,3.2,2.6,0.0,22.1,10.8,27.4,1024.2,6.0
2019-04-15,447.599,6.7,0.2,12.4,0.0,0.0,42.4,10.1,38.2,1025.0,608.0
2019-04-16,482.345,8.4,-0.1,15.8,0.0,0.0,61.8,12.6,35.6,1020.1,755.0
2019-04-17,488.719,10.5,3.1,17.1,0.0,0.0,46.1,12.2,34.6,1023.9,756.0
2019-04-18,483.515,12.6,5.3,19.1,0.0,0.0,56.5,13.7,49.0,1027.0,763.0
2019-04-19,483.656,13.8,4.5,21.0,0.0,0.0,47.5,11.2,42.1,1029.5,772.0
2019-04-20,479.943,13.9,3.8,20.6,0.0,0.0,45.6,7.9,25.9,1028.5,774.0
2019-04-21,476.762,13.6,3.7,20.6,0.0,0.0,61.6,9.4,28.8,1021.0,776.0
2019-04-22,498.648,12.2,5.0,19.2,0.0,0.0,61.3,15.5,52.9,1012.7,775.0
2019-04-23,436.776,13.1,5.1,19.9,0.0,0.0,82.8,18.4,45.4,1003.1,632.0
2019-04-24,446.006,17.0,8.4,26.1,0.2,0.0,92.6,15.8,76.7,1002.5,658.0
2019-04-25,476.822,16.5,6.0,25.1,0.0,0.0,140.4,12.6,36.7,1008.5,722.0
2019-04-26,217.607,10.8,7.7,16.1,6.4,0.0,260.8,20.5,44.6,1011.1,244.0
2019-04-27,347.383,9.5,5.1,16.3,1.0,0.0,227.6,18.0,60.1,1013.3,318.0
2019-04-28,297.375,7.9,3.1,12.0,0.6,0.0,274.0,10.8,26.6,1018.3,200.0
2019-04-29,98.081,6.5,1.7,9.5,10.3,0.0,289.7,17.6,44.6,1020.2,0.0
2019-04-30,534.704,9.5,2.8,15.9,0.0,0.0,346.0,13.3,34.2,1018.6,800.0
2019-01-05,382.796,5.0,2.5,6.8,4.9,0.0,291.8,28.1,53.6,1022.9,0.0
2019-02-05,405.775,0.4,-2.1,3.0,0.0,0.0,226.7,18.4,40.7,1027.5,28.0
2019-03-05,241.391,4.4,0.9,7.2,1.0,0.0,237.9,31.0,67.0,1005.7,281.0
2019-04-05,217.712,7.1,5.2,10.6,0.0,0.0,344.2,9.4,26.6,1004.7,26.0
2019-05-05,354.045,4.8,-0.5,9.3,0.0,0.0,298.1,10.8,27.0,1016.9,346.0
2019-06-05,270.167,24.9,17.0,31.4,0.0,0.0,132.7,11.9,31.3,1005.7,780.0
2019-07-05,228.43,18.9,12.3,26.1,0.0,0.0,267.8,15.8,44.3,1015.1,408.0
2019-08-05,137.211,19.9,15.7,26.3,0.3,0.0,181.3,11.5,34.9,1011.1,97.0
2019-09-05,386.872,15.3,9.5,20.2,0.7,0.0,278.6,19.1,44.6,1017.4,303.0
2019-10-05,306.522,7.9,4.4,10.8,4.1,0.0,340.3,17.6,54.4,1013.0,26.0
2019-11-05,78.644,7.8,4.1,10.7,0.2,0.0,223.0,18.0,36.7,996.6,49.0
2019-12-05,440.45,-1.2,-5.2,3.6,0.0,0.0,224.4,11.2,28.1,1020.8,411.0
2019-05-13,547.978,7.7,0.9,13.6,0.0,0.0,345.7,11.9,37.4,1035.5,701.0
2019-05-14,390.507,7.1,2.5,12.1,0.2,0.0,14.7,13.3,40.7,1031.1,473.0
2019-05-15,287.294,6.1,0.0,9.9,0.0,0.0,23.1,11.9,32.0,1025.2,201.0
2019-05-16,105.464,6.5,5.8,7.2,1.0,0.0,15.3,7.9,21.6,1016.1,0.0
2019-05-17,334.231,10.8,5.7,15.9,0.0,0.0,83.9,9.7,26.6,1009.0,253.0
2019-05-18,532.893,13.5,2.8,20.3,0.0,0.0,26.0,8.3,23.0,1005.7,806.0
2019-05-19,343.663,14.3,7.1,21.3,7.2,0.0,268.0,10.8,36.0,1003.7,505.0
2019-05-20,236.81,14.4,9.1,21.4,31.0,0.0,282.6,13.3,43.6,1001.7,151.0
2019-05-21,212.876,14.2,12.7,19.2,9.3,0.0,331.6,18.0,48.6,1005.6,97.0
2019-05-22,148.225,11.6,5.0,13.8,0.0,0.0,294.6,18.0,41.8,1016.0,107.0
2019-05-23,516.035,13.0,3.9,19.2,0.0,0.0,274.1,9.4,32.4,1018.0,815.0
2019-05-24,498.103,15.3,7.8,20.9,0.0,0.0,244.7,9.7,28.4,1014.0,654.0
2019-05-25,515.919,13.6,7.6,18.2,2.8,0.0,307.3,10.1,27.4,1014.9,692.0
2019-05-26,520.615,14.8,6.7,21.1,0.0,0.0,232.1,17.6,41.0,1013.1,772.0
2019-05-27,244.291,15.0,12.6,18.2,0.6,0.0,244.7,13.7,35.6,1008.0,143.0
2019-05-28,231.618,12.3,9.4,16.8,2.7,0.0,292.7,8.6,34.6,1007.6,34.0
2019-05-29,414.782,10.8,6.6,15.7,1.2,0.0,19.5,10.4,30.2,1020.5,438.0
2019-05-30,462.547,14.2,5.3,20.1,0.0,0.0,217.3,16.2,36.0,1023.7,545.0
2019-05-31,397.833,17.8,12.5,22.9,0.0,0.0,254.7,11.2,24.8,1023.3,453.0
2019-01-06,488.614,4.2,2.6,5.5,3.2,0.0,308.3,13.0,36.4,1027.8,0.0
2019-02-06,547.834,0.9,-3.0,7.6,0.0,0.0,199.2,13.0,23.0,1025.1,388.0
2019-03-06,479.313,7.0,0.7,11.7,0.0,0.0,182.7,23.0,48.2,1006.2,158.0
2019-04-06,520.676,11.0,6.0,17.4,0.0,0.0,62.8,10.8,31.7,1005.3,502.0
2019-05-06,523.399,5.6,1.5,9.1,0.0,0.0,276.2,13.3,32.0,1019.0,194.0
2019-06-06,296.681,16.5,9.9,21.5,1.5,0.0,254.1,18.7,55.1,1009.9,209.0
2019-07-06,501.711,20.1,11.4,28.0,0.0,0.0,256.2,17.3,46.1,1009.1,493.0
2019-08-06,417.697,19.6,13.7,26.2,1.1,0.0,233.4,16.2,48.2,1009.8,366.0
2019-09-06,477.939,13.1,6.1,19.6,0.0,0.0,262.5,7.6,22.3,1022.6,699.0
2019-10-06,307.66,6.5,2.6,9.4,0.0,0.0,116.2,10.4,30.2,1017.6,54.0
2019-11-06,314.273,7.1,4.2,9.5,0.0,0.0,222.6,15.8,34.2,1001.1,14.0
2019-12-06,173.79,2.3,-2.5,5.7,0.2,0.0,221.7,23.0,56.2,1012.8,75.0
2019-06-13,415.181,17.2,11.9,23.9,0.0,0.0,208.7,11.9,42.8,1014.0,394.0
2019-06-14,346.044,21.3,12.1,29.0,0.0,0.0,178.5,13.7,38.9,1014.7,417.0
2019-06-15,425.857,21.0,15.0,26.2,0.0,0.0,258.0,17.6,52.6,1011.0,657.0
